plating_stk_no,model_no,version,brand,gender,pol_finish,jig_qty,traycate,ip_wiping,bath_type
2480QAU02/BRN,2480,U,TI,LAD,Buffed,144,NORMAL,No,Bright
2480SAU02,2480,U,TI,LAD,Buffed,144,NORMAL,No,Bright
2480WAU02,2480,U,TI,LAD,Buffed,144,NORMAL,No,Bright
2648QAE02/BRN,2648,E,TI,LAD,Buffed,144,NORMAL,No,Bright
2664QAB02/BRN,2664,B,TI,LAD,Buffed,144,NORMAL,No,Bright
2679NAB02,2679,B,TI,LAD,Buffed,220,NORMAL,No,Bright
2758SAA02,2758,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2758WAA02,2758,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2758YAA02,2758,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2759NAA02,2759,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2760NAA02,2760,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2760QAA02/BRN,2760,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2760SAA02,2760,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2760WAA02,2760,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2760YAA02,2760,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2761SAA02,2761,A,TI,LAD,Buffed,144,NORMAL,No,Bright
2763QAA02/GUN,2763,A,TI,LAD,Buffed,144,NORMAL,No,Bright
2763SAA02,2763,A,TI,LAD,Buffed,144,NORMAL,No,Bright
2763WAA02,2763,A,TI,LAD,Buffed,144,NORMAL,No,Bright
2764QAA02/BRN,2764,A,TI,LAD,Buffed,144,NORMAL,No,Bright
2764WAA02,2764,A,TI,LAD,Buffed,144,NORMAL,No,Bright
3319NDA02,3319,A,FT,GEN,Bi-Finish,98,NORMAL,Yes,Semi bright
3319NJA02,3319,A,FT,GEN,Bi-Finish,98,NORMAL,Yes,Semi bright
3319QDA02/BRN,3319,A,FT,GEN,Bi-Finish,98,NORMAL,Yes,Semi bright
7152NAA02,7152,A,SO,GEN,Buffed,144,NORMAL,No,Bright
7152QAA02/BLU/M,7152,A,SO,GEN,Buffed,144,NORMAL,No,Bright
7152SAA02,7152,A,SO,GEN,Buffed,144,NORMAL,No,Bright
7152SAA02,7152,A,SO,GEN,Buffed,144,NORMAL,No,Bright
9264SEE02,9264,E,TI,GEN,Bi-Finish,144,NORMAL,Yes,Semi bright
9264YEE02,9264,E,TI,GEN,Bi-Finish,144,NORMAL,Yes,Semi bright
95136WAB02,95136,B,TI,LAD,Buffed,312,NORMAL,No,Bright
95154QAB02/BRN,95154,B,TI,LAD,Buffed,312,NORMAL,No,Bright
95156QAB02/BRN,95156,B,TI,LAD,Buffed,220,NORMAL,No,Bright
1650BAG02,1650,G,TI,GEN,Buffed,144,Normal,No,Bright
1774SEB02,1774,B,TI,GEN,Buffed,144,JUMBO,No,Bright
1825BAC02,1825,C,TI,GEN,Buffed,144,JUMBO,No,Bright
2480NAM02,2480,M,TI,LAD,Buffed,144,NORMAL,No,Bright
2565QAB02/BRN,2565,B,TI,LAD,Buffed,144,NORMAL,No,Bright
2665SAA02,2665,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2685SAA02,2685,A,TI,LAD,Buffed,180,NORMAL,No,Bright
2685WAA02,2685,A,TI,LAD,Buffed,180,NORMAL,No,Bright
2727SAA02,2727,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2772WAA02,2772,A,TI,LAD,Buffed,180,NORMAL,No,Bright
2773WAA02,2773,A,TI,LAD,Buffed,220,NORMAL,No,Bright
2781SAA02,2781,A,TI,LAD,Buffed,180,NORMAL,No,Bright
2781WAA02,2781,A,TI,LAD,Buffed,180,NORMAL,No,Bright
3240NAC02,3240,C,FT,GEN,Buffed,98,JUMBO,No,Bright
3240SAC02,3240,C,FT,GEN,Buffed,98,JUMBO,No,Bright
3247NAA02,3247,B,FT,GEN,Buffed,98,JUMBO,No,Bright
3304SAB02,3304,B,FT,GEN,Buffed,98,JUMBO,No,Bright
3304SDB02,3304,B,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3304SDB02,3304,B,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3317NCB02,3317,B,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3317QAB02/BRZ,3317,B,FT,GEN,Buffed,98,JUMBO,No,Bright
3317SAB02,3317,B,FT,GEN,Buffed,98,JUMBO,No,Bright
3318NDA02,3318,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3318QDA02/BRN,3318,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3318SAA02,3318,A,FT,GEN,Buffed,98,JUMBO,No,Bright
3321NDA02,3321,A,FT,Gen,Bi-Finish,144,NORMAL,Yes,Semi bright
3321NDA02,3321,A,FT,Gen,Bi-Finish,144,NORMAL,Yes,Semi bright
3321QDA02/GUN,3321,A,FT,Gen,Bi-Finish,144,NORMAL,Yes,Semi bright
3321QDA02/BRN,3321,A,FT,Gen,Bi-Finish,144,NORMAL,Yes,Semi bright
3321SDA02,3321,A,FT,Gen,Bi-Finish,144,NORMAL,Yes,Semi bright
3322NFA02,3322,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3322QFA02/BRN,3322,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3322SAA02,3322,A,FT,GEN,Buffed,98,JUMBO,No,Bright
3322SFA02,3322,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3323QKA02/BRZ,3323,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3323QKA02/GUN,3323,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3323QKA02/BRN,3323,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3323SKA02,3323,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3326SAA02,3326,A,FT,GEN,Buffed,98,JUMBO,No,Bright
3326QFA02/BLU/M,3326,A,FT,GEN,Bi-Finish,98,JUMBO,Yes,Semi bright
3326NEB02,3326,B,FT,GEN,Bi-Finish,144,JUMBO,Yes,Semi bright
3326NFB02,3326,B,FT,GEN,Bi-Finish,144,JUMBO,Yes,Semi bright
6237QAB02/BRN,6237,B,FT,LAD,Buffed,180,NORMAL,No,Bright
6237WAB02,6237,B,FT,LAD,Buffed,180,NORMAL,No,Bright
6237WAB02,6237,B,FT,LAD,Buffed,180,NORMAL,No,Bright
6265NAB02,6265,B,FT,LAD,Buffed,180,NORMAL,No,Bright
6265SAB02,6265,B,FT,LAD,Buffed,180,NORMAL,No,Bright
6266NAB02,6266,B,FT,LAD,Buffed,180,NORMAL,No,Bright
6284QAB02/PM01,6284,B,FT,LAD,Buffed,144,NORMAL,No,Bright
6284WAB02,6284,B,FT,LAD,Buffed,144,NORMAL,No,Bright
6285NAB02,6285,B,FT,LAD,Buffed,144,NORMAL,No,Bright
6285SAB02,6285,B,FT,LAD,Buffed,144,NORMAL,No,Bright
6307QAA02/BRN,6307,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6307WAA02,6307,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6309NAA02,6309,A,FT,LAD,Buffed,312,NORMAL,No,Bright
6309QAA02/PM01,6309,A,FT,LAD,Buffed,312,NORMAL,No,Bright
6309WAA02,6309,A,FT,LAD,Buffed,312,NORMAL,No,Bright
6310QAA02/BRN,6310,A,FT,LAD,Buffed,144,JUMBO,No,Bright
6310WAA02,6310,A,FT,LAD,Buffed,144,JUMBO,No,Bright
6311SAA02,6311,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6311WAA02,6311,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6314QAA02/BRN,6314,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6314SAA02,6314,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6314WAA02,6314,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6314WAA02,6314,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6315WAA02,6315,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6315WAA02,6315,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6315WAA02,6315,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6316SAA02,6316,A,FT,LAD,Buffed,144,NORMAL,No,Bright
6316WAA02,6316,A,FT,LAD,Buffed,144,NORMAL,No,Bright
7153YAC02/2N,7153,C,SO,GEN,Buffed,144,JUMBO,No,Bright
8169EAA02/LCR,8169,A,SO,LAD,Buffed,0,NORMAL,No,Bright
8186EAA02/IBL,8186,A,SO,LAD,Buffed,0,NORMAL,No,Bright
8186EAA02/LCR,8186,A,SO,LAD,Buffed,0,NORMAL,No,Bright
8190YAD02/2N,8190,D,SO,LAD,Buffed,144,NORMAL,No,Bright
9798QAH02/BRN,9798,H,TI,LAD,Buffed,180,NORMAL,No,Bright
9798SAH02,9798,H,TI,LAD,Buffed,180,NORMAL,No,Bright
9798WAH02,9798,H,TI,LAD,Buffed,180,NORMAL,No,Bright
